words,sentiment_coeff
breakdown_by,97.68423325011389
jensen,98.66918710829235
great,102.61172995644111
million,80.08342217541467
part_of,101.36141562087907
plus,-95.53954893544194
end,101.11482220994064
apr,96.4397841461349
add_up,87.5567502421073
its,99.50200804960727
early,-99.5833183120342
am_concerned,-90.69338012360906
won_t,-101.60624770236514
day,-91.15701574752205
hour,-93.79101119819606
amount_of,-93.18514262501637
finally,-92.95969059376243
other_country,102.63928841013393
starting,-94.35439193099735
third_world,100.75184914931948
questions,-91.6739021993217
test,-96.81920609272503
false,91.39078518494654
website,100.4319569353274
claims,91.52968496832574
top,101.76123597839596
affects,94.78867677390129
came_from,91.41669894530499
not_mentioned,95.13256251465577
immunization,97.4883294985673
new,97.34685550373653
read,95.98949679136683
following,101.64987769718566
print,-88.6852399629492
small,-96.5412878684557
friend,-98.41321659417291
mine,-101.82248605339747
developed,102.14686657617409
multiple,89.7981546863924
pulmonary,100.60142142239482
a_single,81.83844407067299
totals,87.48456456747553
parents,-98.4692655190436
early_april,89.61964160781609
putting,86.470103495599
talk_about,94.78288661280992
once,99.569689626928
reason_why,87.8669963726678
happen,98.67526035378782
plenty_of,94.90236930012667
press,100.6632648318772
coming_from,97.36333609179401
gov,87.41129900284359
hard,101.20983872239951
keep,96.94094108357405
citizen,-92.93063585462632
maintain,88.18229769489056
central,-91.44218068380619
updated_every,83.59923628581387
business,-83.9349511906899
rely_on,102.58875013095927
articles,102.62754353654445
eg,90.64872521994101
1m,93.48595450439059
reflected,86.42001560411512
april_30th,-99.4614725088954
yesterday,-95.11544665958877
exists,89.38958825990167
ongoing,92.80589947319002
roll_out,101.0193335329662
mid,90.31546002257579
critical,98.16224543363698
wheres,95.60935132442026
hospitalized,97.34862967420523
our_government,92.02988698320067
agencies,93.57215816350251
unable,-97.58770288735953
65,-88.68706494906293
crucial,93.24759606802529
failure,94.84480187312218
during,97.19072574221914
federal_government,96.6555375906195
monthly,102.4648107157316
2015,99.0099912863056
adverse_effect,99.69337658537204
incidence,86.43436589389464
unless,93.12991088313937
significantly,-92.94986268620201
federal_govt,93.83128404543747
so_incompetent,105.92790597105588
rolling_out,109.73902138744245
lots_of,96.73327093926737
action,-99.07217795989791
vacine,-99.08936658717087
18,95.78941867821281
10_days,96.48766989995103
television,99.33750401616584
somebody,88.32729851505347
making,102.62712073498224
choice,99.96746458387487
lie,89.08211183511789
issue,111.68002362217686
a_choice,-103.1322787349388
pathetic,94.69257314418806
was_sent,-98.59147016261544
sent,-93.0203254342122
cover_19,-94.87377976687952
despite,92.50527148907769
work,-97.22186128446293
realize,-91.91358807659036
you_guys,92.9332976395958
busy,-102.70461300443391
your_hard,-108.78570563244492
instance,102.60059999653976
adding,100.81498596360751
per_week,92.62683619341855
astrazeneka,91.77510785049408
allotment,100.74015806720095
away,94.76143018582187
phizer,-99.53245898598507
although,92.0578766812367
good,102.45657663296805
anticipated,96.31280163836762
really,98.5872767604488
every_day,-93.95709648203685
a_timely,54.15771522338518
fashion,75.39570018808591
mention_of,91.25274629668216
helps,90.95963427479428
explain,96.48534430767423
procurement,97.4925697005625
idiot,94.0256768668049
workers,-84.62486062072828
recent,100.57894833750747
proposed,-97.13007087537062
production,95.25569782942588
none,89.04246166670957
shipped,97.52128100026697
why_isn,92.48216417509052
calendar,-90.19572180008672
0,96.51039868106422
across,93.95649881930733
recieved,-96.25208557029819
gov_t,100.45843768174582
provides,104.56946046934667
always,102.36287744782412
tomorrow_but,-92.20695148999289
never,112.05832385347524
working,-102.69693894176983
power,92.12818716767055
incredibly,-89.54819386126638
poor,100.31929177007787
why_hasn,93.89864817856979
four,96.14426582522067
arrives,96.10346302364015
days_ago,96.78753595111115
actually_delivered,100.46614574586842
amount,89.01597795901694
timeframe,95.98454753741106
manner,65.73150381877
comes,96.70235271599387
allocated,95.58617454280434
track,100.85341920004309
picking,-97.99112313563981
most_important,99.9313433319514
side_effect,89.39028212202511
was_wondering,-96.04007772010846
muscle,-87.23546774359423
joint,-102.65727720215656
stiffness,90.68730848787499
injection,-94.84056344672892
lasting,-100.43418413102445
ve_been,-98.94083974671943
wondered_if,102.25408951524543
stomach,88.51821392764617
mild_fever,107.92266492415196
doubt,86.3710339094908
feel_like,91.48785180933628
with_underlying,-90.22842684477138
health_conditions,105.76287994487399
assess,94.78271881502768
personal,94.8817835396161
situation,100.45838937777353
causing,105.3493754036297
problems,95.32010545634027
very_important,93.06559077340503
possibly,-97.62669429735048
towards,96.54801491995413
astro_zenica,92.61788318467123
therapy,96.44641791986574
80_plus,-99.29931939958203
grand,-90.9354260650108
already_received,83.05572528909593
detail,93.3418307373269
timely,93.52579006510277
stop,95.95640649552004
pharmacies,-90.48245829455159
wrong,102.67229721392205
continue,102.0093281169975
call,-81.23051689122872
correctly,97.22698622032473
give_us,-92.79087837834491
supposed,99.07776557364754
by_end,89.27810947884875
earlier_than,-93.25530596293488
april_26,98.33370877108908
continues,107.41495076459877
conclude_that,94.50483565137701
late,91.60329231119678
shit,97.02082675689718
readily_available,92.53403289112042
various,105.0999922270948
more_transparent,-89.04668725173059
quite,-92.57497890688377
supplied,-88.6423351572148
more_often,88.57929410716697
wasn_t,80.90054619715292
actual_numbers,90.63686479168398
show_up,91.70825391148082
till,-91.30249689101659
folks,-91.98770694808847
hrs,-92.26420596781921
was_supposed,97.54131045122006
1_5,-88.72107343349047
anywhere,95.30850942073656
they_were,97.66374010216255
today_april,91.67924642642228
28,96.5183809995808
tables_show,100.06784120498631
publish,80.58712731078246
science,99.69653104716929
later,79.74349510458204
outdated_info,100.8446619707262
didn_t,-93.27989633577484
arm,81.54364757112398
identified,94.34688509488218
collected,95.05913343488353
december,91.68763103852181
nor,94.85181648216074
whom,-106.54534941892906
rash,91.82701327106192
maybe,93.43770275989252
answer,84.64590744488359
daily_basis,90.06489516029535
understand_why,90.19470598080487
news_reports,85.8110580787412
apr_14,-93.82633827363291
distributions,88.8455099195356
hasn_t,84.21677276632765
fact,100.59378551241268
as_usual,100.93736348095247
particular,97.2410588585039
reached,97.64600523168524
everyone,98.8109056712134
please_keep,88.60312148541503
cities,94.45908124504676
fed_gov,99.06363476456228
portion_of,92.0354826268439
large,-97.83933646738413
near,-96.07259021236412
april_27,99.98671059536407
18th,101.0274608358415
april_5,76.58955873519764
precise,101.29981283131619
nl,-98.02097430187534
nb,-98.8666680928614
50,-97.49522976040825
forecast_tables,100.3860655429561
click_on,-95.02459470417759
estimated,92.93031838186863
million_doses,91.56002654046331
astra_seneca,-94.87798077782666
april_17,97.61515413576689
an_official,-98.64950079717012
better_than,92.74289199984183
relevant,101.96298287784025
under_18,-98.30894068904011
being_vaccinated,-105.01842892782325
at_present,-94.82033889654083
clinics,-98.31442263971093
enter,-106.41929268780304
records,-96.68748326982815
right_away,97.54286624909041
online,-90.34839280399284
informed,95.5036924245045
latest,96.59101573054343
full,96.87060920102573
pre,-96.48626895751156
raw_data,93.29080330230074
adverse_affects,96.67205538322273
consideration,-103.19498469606955
record,-93.68166410234716
safety,99.2222915738295
brand,-96.1820206757232
moment,97.82052508117113
game,99.17626945149583
with_regards,-99.53495227723849
role,84.38579907744986
sweden,110.44449685592326
israel,98.97810959544275
2020,-103.23200856790889
asked,-99.49795804879909
contains,94.78261775193083
effort,-102.29449054842033
let_alone,102.54714450139377
timing,109.36571013352217
26th,-85.07151358453214
set,102.78960608989867
delays,97.99568105751351
view,96.74026469215126
updating_this,95.38137246485108
mention,99.3103886102281
vaccin,-109.49172255825668
showed,80.74139909170752
depending_on,102.21903300986743
makes_it,89.00438548064463
model,89.97496545219607
sucks,-76.1023561687929
in_thunder,62.76451891029816
bay,-62.98869825862533
last_updated,86.23995460090988
federal,94.6562165280277
send,91.89111666647274
carrier,95.0859416090361
cheaper,-101.23354868474696
facilities,95.76696765206654
failed,-92.60576621214736
no_indication,-101.83580999703511
including_april,91.32997693496844
fucking,-98.12602894273323
ridiculous,-97.35644792965628
allow,95.87127782984167
research,100.69444458299546
facts,94.01731407214686
injuries,97.33656201109821
figure_2,80.53176205979224
text,94.2610791069804
description,90.48696986149278
10,-100.25762201982428
totally_useless,-102.34632711150316
weekend,98.6669595282903
independent,87.19905299458034
explain_why,-97.43021311786043
made,101.1548521788093
suppliers,99.20294658740386
everyone_else,-98.05665340362842
job,-106.75610637197607
look_good,96.52339792911184
phase,-100.49553967412535
u_s,-100.59208264460317
plant,83.02471093199667
fda,96.65909102400111
quality_control,-104.87209592207691
article,100.34639279554303
post,106.279730204748
or_false,-103.55359430881597
conferences,103.87894834546722
promises,88.45201554562699
confidence,105.44068234753162
cut,90.56464096506511
pushed_back,-98.96958700125823
actually_arrived,91.06942221354811
giving,98.97939168562792
injections,-97.72111452593748
fraser_health,-98.48916593340265
olds,-76.95873488376105
imported,90.69443053968912
millions,105.02547296277477
bullshit,102.2512257284104
investigation,92.72963442322879
effective,87.01929047536343
dead,87.13560439832479
more_detail,95.02040979594362
differences_between,95.23965769182172
distributed_vs,82.88819223231548
by_brand,96.05919543671472
distinguish,93.33989608707192
under,103.24194078131424
astrazaneca,95.90858229531685
timeline,101.53469299790467
lot,85.63252394623353
quality,91.91093846165909
these_numbers,87.56202155873883
accurate_information,92.37487156789284
other_sources,90.93079821775424
covax,87.5331236857044
separately,102.56743222007583
unacceptable,98.19177273185826
totally,103.53191135359006
terrible,99.787083094136
individuals,106.64347415257298
v,-97.24601220134377
tonight,-101.53621535396255
d,-98.81522493597858
waste_of,82.97197924642498
per_quarter,102.45178831108187
sitting_in,83.39369032413803
storage,94.23679028873916
long,95.16027741602119
range,94.71520417818257
already_distributed,95.67647993283492
april_21,92.62248401311932
priorities,91.09979536773568
ethical,99.7682875596428
stupid,92.80424746454158
ex,-96.46130843012901
deaths_reported,-101.11849337268168
neurological,101.14343646659194
symptoms,98.97002149116769
exactly,101.492245068639
experienced,94.00703941274578
per_100,84.6280764943885
well,101.46843592230648
ytd,98.82028954841881
determining,99.65891591207875
appropriate,98.92082484943055
province/territory,93.47611198942244
these_tables,91.60800950782657
hell,101.99343810915606
specified,92.33984982473552
by_types,101.975967735706
easy,96.7331992816731
member,-84.35290148156518
sending,-94.5991591453012
more_transparency,98.21363058803789
too_late,101.16940033479922
governments,103.44818988035911
comparing,96.11646449790344
look_like,96.93043116782009
doing,-101.19591523650564
cant,-107.73143427377975
an_appointment,-94.10283198070837
rural,-91.51190132512868
300,90.8934275319387
sources,98.90640751674972
500,103.70502489112819
and/or,97.29934523292121
resume,99.12440985933114
appointments,-96.51592930925723
too_slow,95.79428232631041
actual_delivery,85.43025775886284
professional,93.46626829474313
writing,99.67673353816338
22nd,-107.05833297508744
break,96.12082514035708
in_toronto,-96.86017374758512
be_able,-92.91245770283042
called,-96.12508687878879
please_post,-92.56512723264514
csv,96.3956760564744
download,92.42268066316396
ready,-102.32026194903536
clear,98.65411809279829
consequences,104.49879620249713
hospitalization,100.35714800374392
disability,-90.38074853730524
april_16th,-98.19442077815587
updating,96.83283393209445
every_friday,99.80019802334888
9th,-93.80831164098105
territory,102.67087811001157
separated,96.52066073030542
separate,110.16064417532695
m_trying,-100.13784156801215
average_canadian,99.23017569907032
either,94.59781133839853
combined,94.75986145215555
misleading,113.19430927949746
mishandled,104.45729165203194
placed,102.4546647934555
our_country,95.62015859418865
inept,96.74505750686897
drug_company,110.96690949944374
treat,-103.19610944326156
project,94.00881744937291
history,-87.93467528269777
ask,95.26690376479021
adult,-94.12151245866539
canada_ca,-98.60599276258914
summary,92.07180687654504
actual_deliveries,95.80114343398785
thunder_bay,-91.23067740745316
reduced,86.14954193687333
becoming,-91.63706198656135
safer,105.04510603237306
leave,-92.24050704713113
passed,91.23965284673837
assume,103.2455505297772
everything,101.93785561389866
breaking,101.4052404004234
contracted,92.91389168532855
paid,-89.07248253807617
reaching,95.58033685323407
quantities,91.338244429612
publicly,90.11507167163045
last_update,92.33280611501725
april_14,-95.81336591420514
basic,94.49100568443892
interested,97.85141556110966
albertans,-96.76002036237466
canadian_citizens,-80.41000227632478
right,105.23102279089478
mostly,97.95405335629451
21st,-87.6716339144673
share,92.05100802569298
astrazeneca_oxford,-96.14901108711166
age_groups,-105.1519743162339
65_69,-93.60129586815356
60_64,-96.42163793376426
59,-98.17567598358995
45,-90.46503659678426
49,89.96439149690116
40,-99.52130527712157
44,-105.16300612094784
39,94.91162294189563
a_few,-97.97319879463451
a_spreadsheet,102.86597386283607
fine,100.49690764541177
however,98.87827184536248
since_january,90.41650240241951
1_2021,-96.43593021773434
stopped,96.70728135234299
delayed,94.69843777831504
of_course,95.13297578467333
14th,-92.03487319812032
19th,-95.93225815637204
wish,-93.59890087903513
our_lives,100.79514640535106
therefore,94.66643312596449
private,-94.96185291931519
keeping,96.74672535377665
acceptable,98.60138606780224
data_appears,-99.53340463046551
websites,101.64657531739775
kept,93.42609851862436
100,95.68139209634543
having,104.22011815415189
irrelevant,95.52333985874506
typical,93.87746569280948
liberal,95.36514399204886
several_weeks,98.68721081550046
age_limit,106.89259792436494
news_says,-91.73608599596085
thing,90.72847122109766
into_canada,105.33916950297183
december_2020,-101.78286790909013
earlier,-97.4913302550474
increases,91.48895058387384
looking_forward,89.20007614253574
please_advise,-101.53072254460281
allocation_tables,90.11447182863937
has_changed,95.86233894718899
since_march,-82.95705924183964
26,-95.73743587774614
friday,79.50622073658174
your_act,87.15767737955392
distribution_table,93.14891675811009
spoken,100.8540511445207
matthew,-99.4057654804072
bother,-96.60846769361565
rarely_updated,82.12915178521247
proper,93.20762713329206
opening,-88.43988688226928
doses_delivered,84.63480075203431
sii,94.02513120888793
1_800,-90.45078611450799
00,-99.8369209972678
m_curious,103.8319844476778
cover,95.54077552703045
reported_side,80.33671093637463
whole_population,90.3614155378189
went,-101.59235529391981
find_anything,93.79990122500517
blood_clotting,95.98496468855095
severe_illness,99.76025558844195
low_platelets,91.12381850173631
heat,92.36599117821366
18_69,98.42616116137636
30,94.38682192560613
41,-93.4595862744137
51,-105.67115890062131
69,-96.51230371499564
im,-99.48160353370064
breastfeeding_mothers,-101.03939919312751
deliberately,103.89656382926653
withheld,98.91481763662213
march_26,87.56075277129685
lack_of,94.96431698651914
known,90.54303559457315
short,95.67125154562477
ordered,90.98185124054001
through,-98.03612940787674
bit,91.51193673347464
fewer_than,90.5295347453509
promised,92.59398584208424
seriously,-94.87830660407133
who_decides,-97.7580257405247
removed,90.1303904166028
prime_minister,96.71813631520911
twice,-93.1958778330838
shipped_from,-95.11835390710888
year,-89.58249614534672
multiple_times,94.90040954564364
per_day,92.36509576542238
announcement,94.85341881335799
8_million,103.21207835484793
extra,95.26713193977862
mar_26/21,103.13813304964751
april_19th,-98.63845576917826
march_26th,97.91895020251408
updated_frequently,96.44547652020718
forward,92.4687454597085
go_back,-96.25207203989929
modified,89.33138599195208
planned_deliveries,102.56182196387853
valid,-87.46404106914001
anymore,90.80383688942649
realize_that,96.73012058349359
target,97.55917573480386
particularly,94.03370458767867
politicians,99.5387892570483
compare,98.66753351542644
contain,97.50904212099867
must,-99.28648487657095
urgently,-100.62731382511194
hours,-99.82911529088604
tell,98.750762622123
fail,99.29254028684407
examples,97.07482575507879
most_recent,90.24532342538936
extend,86.21017124747466
past_may,95.28431107724964
they_aren,-95.81473121478231
using,106.755451589185
recently,83.05760375962514
reflect_current,101.212808761217
covid19,-92.51299916556503
cohort,105.04321661848857
too_broad,103.30037274688704
covered,-92.98990385818045
existing,87.99415154882206
category,-98.07499833345429
clotting_issues,-90.46460568452508
61_year,-93.18542986777929
old_male,-90.26211913499252
in_dartmouth,-106.91515583277203
eventually,90.65851011044103
seizures,-99.22299370802335
looks,102.80640748843953
newest,98.159971248885
ot,99.00611886352014
feds,101.49424579521417
occur,85.45399718391387
ve,99.24619051269288
average,92.64601192028726
01,99.5090986219468
05,102.14512635397413
march_29,94.12870414843374
graphs,88.1784645810747
unhelpful,95.58831502688629
most_frequently,67.93512396767778
event,91.5270922673842
involved,91.5961492425079
process,102.90785279396631
tracked,99.70040966779432
without_knowing,98.4796081346165
infected_with,98.00648911953282
virus,90.821201662373
background,101.86622083338261
general_population,108.59175607764845
arms,99.21699236970622
disgrace,103.74177663624103
embarrassment,102.10161055399858
revised,105.11943555717822
besides,97.27411618015516
upon,90.05865174566785
charge,96.93666155819308
in_ottawa,-99.196063626403
decrease,97.25967473955667
fed_govt,94.63658489443416
producing,91.06704523392729
estimates,-102.53409445977236
garbage,-102.53927864571698
entered,99.09810750284035
promise,99.1945542441032
deliver,-104.1481449532056
nice,95.86850736120861
please_include,99.26891805537898
citizens,102.77454102116818
least,95.15446051602595
outline,103.77967099127167
reading,-89.98610787944403
amongst,97.60422053013909
repeat,-100.64590156787945
same,93.89781645379904
answers,93.54258279638258
16_weeks,83.51264203821376
produced,107.83693634489244
vax,97.65963100309689
serum,96.63027599855292
1_8,103.19778769194552
receipts,102.62257467086802
clarify,95.07706381477668
frequently,101.9034167025815
seeing,88.0204978220812
ford,91.13078938579852
rather,95.33873139078642
committed,99.02828331761808
follow,98.3249018256464
agency,-96.3710091470364
told,-97.57175048798301
1_million,105.41015020800447
address,-102.59139376235761
sufficient,87.57139117094461
ill,101.99364909894723
maderna,106.84652797369417
70_plus,-96.26079469957781
80,-85.72998461248484
at_risk,-97.76507787081225
hot_zones,-93.47729580536966
mild,91.5131705499921
wanting,-97.56578451514456
no_explanation,88.23494106755437
securing,-97.95103223311408
administer,99.12494712589641
ball,91.52608575698879
act,108.46000454704752
suffer,95.42444851347514
his,-80.06549335290796
cut_off,-93.09073419019242
so_hard,103.8582170850415
t_seem,-99.14814322532884
rest_of,93.03849965638153
bed,-98.02539973316964
2_doses,81.98985845509226
70,-94.02045884315937
ns,-94.10917194144996
tracking,99.16204133925136
embarrassing,-98.02677851440929
industry,-98.66118372065263
accounted_for,97.20455567496936
distributed_numbers,99.41458997056199
roughly,107.79872351633536
an_estimated,102.8400080488724
figure_out,-96.29140207134154
might,98.88021733520077
thursday,104.68225813034753
tax_dollars,95.75422028685263
being_given,-103.86374870542572
concern,97.92099684440426
occurred,-93.94182274746885
421,96.64710056908191
remaining,101.41165852341533
concise,94.28060338544722
each_individual,92.12129975030162
lawsuits,99.30878836760988
feeding,102.38809826312239
die_from,105.35342939394233
consistent,107.784977629305
canadians_deserve,97.93793437087729
mentions,91.72377761751272
june_july,96.70672103230181
august,-91.23001551847112
avoid,97.32250174793622
misinformation,103.67865822115517
spread,94.45631347714821
april_12,95.21900739904402
poorly,100.46373700175349
receives,-87.83520891151889
historical_data,97.2988956542272
so_slow,-97.84569799331351
references,98.2532159860828
bases,-92.45137310647583
dozes,96.87131427748106
am_seeking,-94.78697698909953
kind_of,-95.85382320345242
ages,-108.23997521387903
young,-100.73540723571536
female,-91.80298957725113
myself,-92.73297296820274
pre_existing,-84.2949050449594
conditions,-87.54924272323818
birth_control,87.48884348509955
updated_regularly,78.28217842748892
delivered_vs,93.42543523944461
little,-95.82465804821183
whereas,92.23473970720484
6_days,85.39272031539576
subsequent,104.75621179572866
april_7,84.29212391033055
today_apr,-98.62068684484042
13,104.13121453775574
very_least,94.39666540614884
good_enough,-94.91076275293014
vague,97.82161923857402
major,95.29309505659052
fortin,109.47034640535489
aid,111.77148457260951
words,95.52393615331775
these_charts,101.4206201760924
april_7th,91.38630282976625
less_than,91.76531783438772
able,-91.39908498158292
british_columbia,-103.01432755798983
vaccince,107.26191818892897
test_positive,90.84908891062967
causes,90.84792770137301
answering,101.22675167955981
their_own,-84.45388543166159
chose,104.33607916690094
different_types,91.11198145692845
thousands,91.05240146564199
suffered,99.83922914148587
chemicals,94.06777138960138
body,102.96966682132006
sheet,-93.43780414707737
reliable,101.7298313795953
decided,-91.96823916503583
gone,-85.4099014087505
monday,-90.5468116096513
morning,-94.7207645689913
overlap,97.46874755018472
o,-98.13611053106148
lethbridge,-97.29200397149799
pulled,93.85069561167877
frustrating,96.50385772844342
harder,90.8878986734453
april_11th,-98.35501653639123
level,93.15108548903353
residence,-89.75459859851642
updated_since,94.65342516733163
section,94.4219929021518
across_canada,103.05492726794823
severity_of,87.54421475613977
understanding,99.55845335514347
policy,-96.40831808149363
concerning,89.72581268733504
privacy,101.19348772629179
specifics,103.04636538817928
absence_of,104.27058875635365
plans,-89.97000860020177
apparently,95.02258671205932
persons,-90.22238472928923
elsewhere,93.11839041314661
comparison_of,96.51278662462295
please_add,101.03938211718096
an_option,91.21406671434626
april_9,-94.54206310815582
trump,107.8716110537477
cure,94.74107997922313
lists,89.78737742394992
make_sense,96.99763488738972
quebec,-98.0269044516459
lower,91.6633375300206
seems_like,94.92172825555957
error,100.55237172124004
place,-100.66424278800197
official,95.5838077688422
occurring,-94.34079435188825
coverage_by,93.08347214374197
fix_this,98.33837870785814
dosages,81.72542741090182
anything_else,92.92582324089383
someone_else,-91.34489202785177
consent,92.74189853686735
march_24,96.93502215006095
designed,105.51776100064943
jenssen,-98.10990426798541
in_vancouver,-93.48243331558687
deemed,-87.7278650842602
sex,99.84096322215325
wants,-89.64157609671614
allergies,101.44294369988886
void,96.66421255386587
66,-93.84950378445033
essential,-100.86921566955388
dated_march,97.3205141586685
14_days,-90.14203359151122
searched,99.89064847817433
joke,99.78790797773328
distributing,92.63149044737698
prov,-99.81824494752132
regular,99.38015822629723
feel,98.36110371020055
direct,-85.11564451289848
honest,99.20745513001218
thus,96.92009577133751
in_advance,-92.32361274540796
mistake,101.10033073362585
n,-92.98803925682988
u,-97.55145655614498
des,-97.38186269064892
vaccins,-91.03576956881388
la,-82.21500795643077
march_27,-106.11701846962436
in_montreal,-106.60891855931551
persons_who,-97.57727401099885
wasted,100.84023976573542
damaged,100.89332410576802
applied,-98.52448323320132
create,94.05616551041473
moderate,87.05474098689298
outcomes,101.23090798933023
register,-77.24062536051537
sharing,100.47316999632926
too_vague,105.86052396441177
lacking,91.12571295952758
blame,100.7216733166033
material,106.9843590205863
via,95.8921339572426
stating,94.78431740460849
per_vial,91.13367900415372
approx,90.1161298754781
means,106.9363595329305
being_administered,-101.72752591671261
refer,92.5053038630452
more_detailed,96.06083343267646
26_2021,104.47105338779676
weekly_updates,90.1758147984239
fear,-97.40924921325356
family_member,-94.29589595530977
york_region,-99.86748607434355
common,93.52593576892754
person,-98.83706047389296
fight,-92.19929574708297
weekly_basis,86.54244332353794
april_6,91.70442745787874
ability,96.65592706154723
baby,-96.95064610865298
jan,88.56156781435115
6_2021,98.15118749712879
my_question,-95.32987337835168
equal,95.26226826341743
efficiency,97.66052789237611
dangerous,98.765234711818
quantity_of,90.32538373481648
most_effective,99.87342693318529
safest,-96.75606364665192
drug_interactions,91.70899909102444
ups,-100.02354808260176
arthritis,-85.01649820080405
message,111.17148669873417
knowing,-92.0578655181681
april_1,-98.02154342443464
holiday,-102.03694559865001
vaccinating,93.19505506059295
m_71,-90.28767843949969
efficacy,99.27447179224954
a_bunch,90.15861839463018
april_5th,-99.28841237660721
ahs,-98.84917249113022
dr,-100.17823628015825
blue,98.81418569770413
cross,93.87938576686653
pharmacy,-95.24928014131584
own,-100.04072107505
flu_shot,92.38211655792362
develop,-92.86560083912178
technology,106.19174888918788
govt,-99.16228010827255
vulnerable,-97.71945014597384
strong,93.05751889286097
leadership,99.18238156674224
regularly,-99.60850283175074
21,-88.8041386883719
close,104.78940991097161
fast,100.94595000768575
math,99.65094961930485
strokes,-88.21536735959668
cardiac,91.17577034143588
you_ve,-93.46243812084188
health_authority,-92.05414035306764
doing_so,100.92722979178268
looks_like,99.5869248610044
appointment_bookings,76.43235146478523
69_year,-94.01889060733347
yr_olds,-97.00929310375794
too_general,96.59846238865482
sore_arm,84.98149726864413
chills,90.18692024145605
high_fever,108.10429268493453
skin_rash,105.57436835427906
attack,99.65557225191456
inform,99.23119718231538
such_as,98.65074781757592
age_sex,110.83515529041382
2_shots,104.84681698039803
mar,-90.16803005809602
thats,-104.11980926842102
27,-92.40358603574296
all_ages,94.326948906597
identify,92.83535155837582
screen,96.20955515655331
stage,-94.10355186616117
older,-98.42369314796247
hear,92.33626079918658
remain,-94.58487450183658
on_line,-102.57088956712693
current_status,94.00576995634722
hold,-99.1793942946912
upper,108.19725656075452
held,90.15161923261047
closed,-105.94744238794755
lied,-102.55870394739935
international,101.6546352690332
trial,104.92540152639485
rec_d,-102.07703830591443
dumb,106.59131026947605
march_22,103.00257020259049
participating,-88.84790308000528
shoppers_drug,-58.78136906565439
mart,-57.68116182105802
rexall,-92.7822316953655
novavax,-99.98929127359624
just_want,-104.2595326129566
march_29th,110.97521413835392
blot_clots,-100.09962627646173
suspended,98.92860741564287
european_countries,98.08386030878174
shame_on,95.24635609123168
american,-87.97895555148068
cdc_has,94.79047313317238
offered,97.78818275767905
around,-105.97507764801571
truck,-93.46385131630974
wouldn_t,108.22278837229733
searching,-102.91917474261491
booked,-99.76123103896137
announced_today,-100.08698692679208
march_30th,-97.03864395322321
bs,97.87122686367557
march_28,90.2574301274114
very_difficult,-99.19782810688042
aged,-92.60882706680594
co,101.0934863438137
cdc,101.8333498943291
60_65,-88.47607264401844
immediately,-90.38386390344907
ahead,-89.89029155361253
decision,91.17211689127906
as_stated,90.35585430957858
00_pm,105.68183365090772
eastern,105.28291881736385
estimate,107.12272894898706
else,-93.39917433558135
supposedly,90.33445315676484
am_interested,-103.42806702355023
response,102.536767318221
sort,106.89726710312713
tomorrow,-101.38788038443172
wednesday,93.87491498857055
kind,92.87243453411101
morderna,95.87399946838141
become_available,97.93146695627325
forecasting,89.58145130043152
time_frame,98.8070763342973
happening,96.77031102647265
in_hamilton,-109.84257779967582
little_information,93.755175502721
communicated,100.89642949179388
versus,88.18744482349048
a_huge,90.53009077927172
minute,104.82123047927513
healthcare,-94.27396108026521
on_monday,-83.59429257714689
complete_list,99.29272144018115
com,-101.87884510219328
over_65,100.2398735849598
years,-99.99246997918264
injured,-95.50835109271054
march_18,-93.77572648787529
wait,-90.52763167093822
4_months,83.5850971420668
primary,-103.85955359455194
caregivers_who,102.24417497521995
elderly_parents,-92.77279307908545
age_bracket,-102.88105092917935
same_day,-92.52710691577995
hello,-105.14379735802196
bi,100.45129437348545
whatever,110.34526506405312
prevent,96.45966767796102
from_spreading,92.52688535779653
full_disclosure,92.75314396892118
65_plus,-96.9155601844137
physically,-96.26197127118775
email,-92.13711759237243
m_wondering,95.09478888180648
very_confusing,-98.4024021284701
rollout_plan,-99.55018549829909
keeps,-87.87068628540712
canadian_population,107.63464000029042
seeing_that,103.36796194324423
as_per,95.54363276568459
stages,87.54098976952622
let,-94.05148710408312
live,-101.47815453015305
detailed_enough,98.20356603772252
phases,94.33666210262261
march_25,90.31664067559028
additionally,-102.91177301601003
moving,-94.55170587079859
same_time,-91.05478649674656
8_days,90.4696406773396
8,-86.24011835489357
often,-92.00014760054144
importance,93.73260002344249
this_critical,96.76795650850231
real_time,98.19316211296511
from_europe,92.76551918322839
pay,-96.13975745540795
willing,83.611457996135
quickly,95.86355898914172
right_now,96.59376430825318
thought,97.04470317541256
very_disappointed,-83.42605485650724
ve_seen,95.83427271600313
nova,-87.16753975236497
catch,94.47077838892922
march_23,101.19893016306524
9_days,92.34211038926071
claim,-98.98839304188728
without,-100.61227685315674
proof,-105.80777437746222
identified_as,107.32106543070108
emergency,93.47831371301938
surgery,-99.95034304975485
healthy,-97.68824209372204
cv19,91.20952748426153
march_17,-98.49122390040449
un,94.18349946961334
changing,88.99321212493413
completed,94.0099906277557
54,-93.27406147288124
march_12,91.44777077797804
first_nation,-90.38494556704865
community,-95.77109707565215
substance,90.78373543654477
canadian_public,104.85805826668418
requires,-100.63455036176266
our_own,-94.68600331840696
residents,-101.23239275816893
passing,-94.29417046834934
disclose,92.67874756379629
interest,95.80054181053248
dosage,104.53446666488837
12th,97.92848618908393
march_15th,102.59210411643599
